transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,builder_type,transaction_type
119396,5200000,0,0,1301,,unknown,1,1,attack,normal
119393,4500000,0,0,1313,,unknown,1,1,attack,normal
119387,3600000,0,0,1305,,unknown,1,1,attack,normal
119404,2300000,0,0,1302,,unknown,1,1,attack,normal
119392,2000000,0,0,1314,,unknown,1,1,attack,normal
119389,1900000,0,0,1307,,unknown,1,1,attack,normal
119406,1900000,0,0,1315,,unknown,1,1,attack,normal
119399,1400000,0,0,1310,,unknown,1,1,attack,normal
119405,1200000,0,0,1302,,unknown,1,1,attack,normal
119397,1000000,0,0,1320,,unknown,1,1,attack,normal
119398,1000000,0,0,1306,,unknown,1,1,attack,normal
119407,600000,0,0,1306,,unknown,1,1,attack,normal
119401,260000,285000,0,1318,,unknown,1,1,attack,normal
120586,0,0,0,3271,119401.0,unknown,1,1,attack,failed
119390,420000,0,0,1317,,unknown,1,1,attack,normal
119408,350000,0,0,1308,,unknown,1,1,attack,normal
119400,320000,0,0,1319,,unknown,1,1,attack,normal
119402,320000,0,0,1311,,unknown,1,1,attack,normal
119403,320000,0,0,1307,,unknown,1,1,attack,normal
119386,240000,0,0,1314,,unknown,1,1,attack,normal
119391,170000,0,0,1320,,unknown,1,1,attack,normal
119394,160000,0,0,1318,,unknown,1,1,attack,normal
119395,110000,0,0,1318,,unknown,1,1,attack,normal
119409,98000,0,0,1310,,unknown,1,1,attack,normal
119388,79000,0,0,1307,,unknown,1,1,attack,normal
119428,43000000,35100,0,1320,,unknown,2,2,attack,normal
120587,0,0,0,3259,119428.0,unknown,2,2,attack,failed
119413,5200000,32900,0,1309,,unknown,2,2,attack,normal
119416,4500000,0,0,1307,,unknown,2,2,attack,normal
119418,2500000,0,0,1309,,unknown,2,2,attack,normal
119431,2400000,0,0,1308,,unknown,2,2,attack,normal
119425,1700000,0,0,1317,,unknown,2,2,attack,normal
119422,1000000,0,0,1317,,unknown,2,2,attack,normal
119427,1000000,0,0,1307,,unknown,2,2,attack,normal
119417,150000,769000,0,1302,,unknown,2,2,attack,normal
119432,870000,0,0,1318,,unknown,2,2,attack,normal
119410,350000,0,0,1304,,unknown,2,2,attack,normal
119424,300000,0,0,1306,,unknown,2,2,attack,normal
119415,260000,0,0,1319,,unknown,2,2,attack,normal
119419,260000,0,0,1305,,unknown,2,2,attack,normal
119421,260000,0,0,1315,,unknown,2,2,attack,normal
119414,220000,0,0,1305,,unknown,2,2,attack,normal
119423,160000,47700,0,1302,,unknown,2,2,attack,normal
119430,160000,0,0,1307,,unknown,2,2,attack,normal
119420,150000,0,0,1304,,unknown,2,2,attack,normal
119426,110000,0,0,1319,,unknown,2,2,attack,normal
119411,82000,0,0,1319,,unknown,2,2,attack,normal
119433,82000,0,0,1301,,unknown,2,2,attack,normal
119412,79000,0,0,1309,,unknown,2,2,attack,normal
119429,73000,0,0,1317,,unknown,2,2,attack,normal
119434,30000000,0,0,1318,,unknown,3,3,attack,normal
119444,30000000,0,0,1319,,unknown,3,3,attack,normal
119450,3200000,296000,0,1307,,unknown,3,3,attack,normal
120588,0,0,0,3267,119450.0,unknown,3,3,attack,failed
119452,3200000,0,0,1309,,unknown,3,3,attack,normal
119457,2000000,0,0,1320,,unknown,3,3,attack,normal
119438,1800000,0,0,1311,,unknown,3,3,attack,normal
119439,1500000,0,0,1303,,unknown,3,3,attack,normal
119441,1500000,0,0,1306,,unknown,3,3,attack,normal
119446,1500000,0,0,1308,,unknown,3,3,attack,normal
119456,1400000,0,0,1304,,unknown,3,3,attack,normal
119435,970000,0,0,1316,,unknown,3,3,attack,normal
119454,970000,0,0,1308,,unknown,3,3,attack,normal
119447,650000,0,0,1302,,unknown,3,3,attack,normal
119453,530000,68100,0,1315,,unknown,3,3,attack,normal
119455,530000,0,0,1311,,unknown,3,3,attack,normal
119443,150000,108000,0,1307,,unknown,3,3,attack,normal
119448,190000,0,0,1312,,unknown,3,3,attack,normal
119437,120000,0,0,1317,,unknown,3,3,attack,normal
119440,120000,0,0,1316,,unknown,3,3,attack,normal
119449,120000,0,0,1306,,unknown,3,3,attack,normal
119436,110000,0,0,1319,,unknown,3,3,attack,normal
119442,85000,0,0,1310,,unknown,3,3,attack,normal
119445,85000,0,0,1305,,unknown,3,3,attack,normal
119451,70000,0,0,1312,,unknown,3,3,attack,normal
119467,6300000,0,0,1307,,unknown,4,4,attack,normal
119458,5000000,0,0,1304,,unknown,4,4,attack,normal
119460,2500000,0,0,1302,,unknown,4,4,attack,normal
119465,2000000,0,0,1310,,unknown,4,4,attack,normal
119468,2000000,0,0,1309,,unknown,4,4,attack,normal
119469,1500000,0,0,1312,,unknown,4,4,attack,normal
119475,1400000,0,0,1315,,unknown,4,4,attack,normal
119461,1000000,0,0,1315,,unknown,4,4,attack,normal
119476,630000,0,0,1312,,unknown,4,4,attack,normal
119471,460000,15100,0,1317,,unknown,4,4,attack,normal
120589,0,0,0,3251,119471.0,unknown,4,4,attack,failed
119472,460000,0,0,1301,,unknown,4,4,attack,normal
119473,310000,0,0,1308,,unknown,4,4,attack,normal
119479,310000,0,0,1307,,unknown,4,4,attack,normal
119480,310000,0,0,1310,,unknown,4,4,attack,normal
119470,260000,0,0,1314,,unknown,4,4,attack,normal
119477,260000,0,0,1314,,unknown,4,4,attack,normal
119464,220000,0,0,1302,,unknown,4,4,attack,normal
119459,170000,0,0,1319,,unknown,4,4,attack,normal
119481,160000,0,0,1304,,unknown,4,4,attack,normal
119466,150000,0,0,1305,,unknown,4,4,attack,normal
119462,120000,0,0,1314,,unknown,4,4,attack,normal
119478,120000,0,0,1303,,unknown,4,4,attack,normal
119463,85000,0,0,1318,,unknown,4,4,attack,normal
119474,79000,0,0,1319,,unknown,4,4,attack,normal
119498,19000000,0,0,1310,,unknown,5,5,attack,normal
119484,5000000,0,0,1303,,unknown,5,5,attack,normal
119504,5000000,0,0,1316,,unknown,5,5,attack,normal
119483,4500000,0,0,1301,,unknown,5,5,attack,normal
119493,4200000,0,0,1310,,unknown,5,5,attack,normal
119500,2400000,32900,0,1319,,unknown,5,5,attack,normal
120590,0,0,0,3275,119500.0,unknown,5,5,attack,failed
119502,2000000,164000,0,1319,,unknown,5,5,attack,normal
119491,1600000,0,0,1317,,unknown,5,5,attack,normal
119499,1600000,0,0,1306,,unknown,5,5,attack,normal
119488,1500000,0,0,1306,,unknown,5,5,attack,normal
119497,1500000,0,0,1319,,unknown,5,5,attack,normal
119486,970000,0,0,1310,,unknown,5,5,attack,normal
119492,660000,0,0,1313,,unknown,5,5,attack,normal
119495,660000,0,0,1316,,unknown,5,5,attack,normal
119505,630000,0,0,1309,,unknown,5,5,attack,normal
119482,460000,0,0,1301,,unknown,5,5,attack,normal
119494,350000,0,0,1307,,unknown,5,5,attack,normal
119503,300000,47700,0,1317,,unknown,5,5,attack,normal
119501,320000,0,0,1304,,unknown,5,5,attack,normal
119489,310000,0,0,1301,,unknown,5,5,attack,normal
119496,260000,0,0,1314,,unknown,5,5,attack,normal
119490,150000,0,0,1315,,unknown,5,5,attack,normal
119487,110000,0,0,1315,,unknown,5,5,attack,normal
119485,100000,0,0,1309,,unknown,5,5,attack,normal
119526,19000000,0,0,1314,,unknown,6,6,attack,normal
119509,1100000,7190000,0,1312,,unknown,6,6,attack,normal
120591,0,0,0,3261,119509.0,unknown,6,6,attack,failed
119524,3500000,0,0,1310,,unknown,6,6,attack,normal
119519,2500000,0,0,1307,,unknown,6,6,attack,normal
119521,2000000,46500,0,1310,,unknown,6,6,attack,normal
119508,1500000,0,0,1312,,unknown,6,6,attack,normal
119510,1500000,0,0,1316,,unknown,6,6,attack,normal
119516,1400000,0,0,1320,,unknown,6,6,attack,normal
119506,1300000,0,0,1302,,unknown,6,6,attack,normal
119518,910000,0,0,1305,,unknown,6,6,attack,normal
119522,630000,0,0,1301,,unknown,6,6,attack,normal
119517,600000,0,0,1317,,unknown,6,6,attack,normal
119523,420000,0,0,1318,,unknown,6,6,attack,normal
119514,300000,0,0,1306,,unknown,6,6,attack,normal
119527,240000,0,0,1311,,unknown,6,6,attack,normal
119513,160000,0,0,1303,,unknown,6,6,attack,normal
119528,150000,0,0,1319,,unknown,6,6,attack,normal
119529,110000,0,0,1312,,unknown,6,6,attack,normal
119512,100000,0,0,1309,,unknown,6,6,attack,normal
119525,87000,0,0,1304,,unknown,6,6,attack,normal
119507,84000,0,0,1315,,unknown,6,6,attack,normal
119511,84000,0,0,1316,,unknown,6,6,attack,normal
119515,82000,0,0,1315,,unknown,6,6,attack,normal
119520,77000,0,0,1315,,unknown,6,6,attack,normal
119542,6300000,7190000,0,1303,,unknown,7,7,attack,normal
120592,0,0,0,3271,119542.0,unknown,7,7,attack,failed
119549,6300000,0,0,1311,,unknown,7,7,attack,normal
119551,5200000,121000,0,1312,,unknown,7,7,attack,normal
119533,5200000,0,0,1306,,unknown,7,7,attack,normal
119540,2500000,84800,0,1317,,unknown,7,7,attack,normal
119548,2500000,0,0,1313,,unknown,7,7,attack,normal
119544,2400000,0,0,1305,,unknown,7,7,attack,normal
119539,2000000,0,0,1311,,unknown,7,7,attack,normal
119546,2000000,0,0,1303,,unknown,7,7,attack,normal
119538,1400000,0,0,1320,,unknown,7,7,attack,normal
119532,660000,18600,0,1313,,unknown,7,7,attack,normal
119535,660000,0,0,1318,,unknown,7,7,attack,normal
119531,460000,0,0,1320,,unknown,7,7,attack,normal
119536,460000,0,0,1319,,unknown,7,7,attack,normal
119553,460000,0,0,1313,,unknown,7,7,attack,normal
119543,420000,0,0,1320,,unknown,7,7,attack,normal
119537,360000,0,0,1319,,unknown,7,7,attack,normal
119550,360000,0,0,1318,,unknown,7,7,attack,normal
119547,350000,0,0,1310,,unknown,7,7,attack,normal
119541,110000,0,0,1312,,unknown,7,7,attack,normal
119552,110000,0,0,1316,,unknown,7,7,attack,normal
119534,100000,0,0,1315,,unknown,7,7,attack,normal
119545,77000,21800,0,1318,,unknown,7,7,attack,normal
119530,82000,0,0,1315,,unknown,7,7,attack,normal
119564,6100000,0,0,1313,,unknown,8,8,attack,normal
119557,3200000,0,0,1320,,unknown,8,8,attack,normal
119562,2500000,0,0,1316,,unknown,8,8,attack,normal
119576,2300000,0,0,1310,,unknown,8,8,attack,normal
119563,1900000,0,0,1318,,unknown,8,8,attack,normal
119561,1500000,0,0,1305,,unknown,8,8,attack,normal
119572,1300000,0,0,1308,,unknown,8,8,attack,normal
119565,1100000,0,0,1319,,unknown,8,8,attack,normal
119574,1100000,0,0,1312,,unknown,8,8,attack,normal
119567,1000000,0,0,1302,,unknown,8,8,attack,normal
119554,87000,779000,0,1313,,unknown,8,8,attack,normal
120593,0,0,0,3274,119554.0,unknown,8,8,attack,failed
119560,650000,0,0,1303,,unknown,8,8,attack,normal
119573,600000,0,0,1308,,unknown,8,8,attack,normal
119556,350000,0,0,1305,,unknown,8,8,attack,normal
119559,300000,0,0,1309,,unknown,8,8,attack,normal
119570,160000,0,0,1302,,unknown,8,8,attack,normal
119558,150000,0,0,1317,,unknown,8,8,attack,normal
119569,150000,0,0,1312,,unknown,8,8,attack,normal
119575,120000,10700,0,1318,,unknown,8,8,attack,normal
119566,120000,0,0,1319,,unknown,8,8,attack,normal
119571,110000,0,0,1304,,unknown,8,8,attack,normal
119577,110000,0,0,1304,,unknown,8,8,attack,normal
119555,100000,0,0,1318,,unknown,8,8,attack,normal
119568,77000,0,0,1307,,unknown,8,8,attack,normal
119593,5200000,0,0,1310,,unknown,9,9,attack,normal
119590,3500000,0,0,1315,,unknown,9,9,attack,normal
119581,2500000,0,0,1301,,unknown,9,9,attack,normal
119597,2000000,0,0,1306,,unknown,9,9,attack,normal
119601,1100000,15700,0,1314,,unknown,9,9,attack,normal
120594,0,0,0,3271,119601.0,unknown,9,9,attack,failed
119585,1100000,0,0,1317,,unknown,9,9,attack,normal
119588,1100000,0,0,1308,,unknown,9,9,attack,normal
119592,1100000,0,0,1319,,unknown,9,9,attack,normal
119586,1000000,0,0,1306,,unknown,9,9,attack,normal
119599,1000000,0,0,1302,,unknown,9,9,attack,normal
119589,910000,12800,0,1308,,unknown,9,9,attack,normal
119580,670000,0,0,1319,,unknown,9,9,attack,normal
119596,530000,0,0,1316,,unknown,9,9,attack,normal
119587,460000,0,0,1315,,unknown,9,9,attack,normal
119595,460000,0,0,1304,,unknown,9,9,attack,normal
119579,340000,0,0,1309,,unknown,9,9,attack,normal
