transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,validator_type,transaction_type
252488,43000000,0,0,2762,,unknown,1,1,normal,normal
252479,19000000,0,0,2765,,unknown,1,1,normal,normal
252475,4500000,0,0,2769,,unknown,1,1,normal,normal
252478,4200000,0,0,2765,,unknown,1,1,normal,normal
252482,2400000,0,0,2777,,unknown,1,1,normal,normal
252493,2000000,0,0,2779,,unknown,1,1,normal,normal
252472,1900000,0,0,2769,,unknown,1,1,normal,normal
252481,1400000,161000,0,2764,,unknown,1,1,normal,normal
252492,1300000,0,0,2780,,unknown,1,1,normal,normal
252489,1000000,215000,0,2769,,unknown,1,1,normal,normal
252487,1200000,0,0,2768,,unknown,1,1,normal,normal
252473,1100000,0,0,2768,,unknown,1,1,normal,normal
252490,1100000,0,0,2766,,unknown,1,1,normal,normal
252471,1000000,0,0,2774,,unknown,1,1,normal,normal
252484,1000000,0,0,2778,,unknown,1,1,normal,normal
252491,970000,0,0,2766,,unknown,1,1,normal,normal
252470,910000,0,0,2764,,unknown,1,1,normal,normal
252485,630000,17000,0,2766,,unknown,1,1,normal,normal
252474,350000,0,0,2764,,unknown,1,1,normal,normal
252476,310000,0,0,2772,,unknown,1,1,normal,normal
252483,240000,13900,0,2761,,unknown,1,1,normal,normal
252480,120000,0,0,2774,,unknown,1,1,normal,normal
252477,87000,0,0,2775,,unknown,1,1,normal,normal
252486,84000,0,0,2772,,unknown,1,1,normal,normal
252505,43000000,0,0,2762,,unknown,2,2,attack,normal
252509,30000000,34700,0,2780,,unknown,2,2,attack,normal
253700,0,0,0,6907,252509.0,unknown,2,2,attack,failed
252500,19000000,60700,0,2771,,unknown,2,2,attack,normal
252506,19000000,0,0,2774,,unknown,2,2,attack,normal
252517,4500000,0,0,2773,,unknown,2,2,attack,normal
252494,3500000,0,0,2769,,unknown,2,2,attack,normal
252502,3500000,0,0,2761,,unknown,2,2,attack,normal
252501,2000000,0,0,2769,,unknown,2,2,attack,normal
252504,1700000,5180,0,2764,,unknown,2,2,attack,normal
252514,1200000,0,0,2761,,unknown,2,2,attack,normal
252498,1100000,0,0,2780,,unknown,2,2,attack,normal
252508,1000000,0,0,2769,,unknown,2,2,attack,normal
252497,870000,0,0,2768,,unknown,2,2,attack,normal
252495,420000,0,0,2765,,unknown,2,2,attack,normal
252507,340000,0,0,2770,,unknown,2,2,attack,normal
252512,300000,0,0,2773,,unknown,2,2,attack,normal
252510,150000,36800,0,2773,,unknown,2,2,attack,normal
252499,160000,16400,0,2762,,unknown,2,2,attack,normal
252496,150000,0,0,2761,,unknown,2,2,attack,normal
252511,150000,0,0,2764,,unknown,2,2,attack,normal
252513,130000,0,0,2778,,unknown,2,2,attack,normal
252503,120000,0,0,2772,,unknown,2,2,attack,normal
252516,120000,0,0,2766,,unknown,2,2,attack,normal
252515,100000,0,0,2763,,unknown,2,2,attack,normal
252534,27000000,0,0,2778,,unknown,3,3,normal,normal
252528,5200000,0,0,2777,,unknown,3,3,normal,normal
252532,2500000,161000,0,2770,,unknown,3,3,normal,normal
252519,2100000,0,0,2779,,unknown,3,3,normal,normal
252530,1900000,0,0,2762,,unknown,3,3,normal,normal
252529,1500000,381000,0,2769,,unknown,3,3,normal,normal
252524,1800000,0,0,2772,,unknown,3,3,normal,normal
252540,1800000,0,0,2761,,unknown,3,3,normal,normal
252537,1600000,0,0,2778,,unknown,3,3,normal,normal
252523,1500000,0,0,2770,,unknown,3,3,normal,normal
252533,1400000,0,0,2774,,unknown,3,3,normal,normal
252526,1300000,0,0,2772,,unknown,3,3,normal,normal
252527,1100000,0,0,2767,,unknown,3,3,normal,normal
252521,970000,0,0,2780,,unknown,3,3,normal,normal
252539,670000,0,0,2771,,unknown,3,3,normal,normal
252536,600000,0,0,2780,,unknown,3,3,normal,normal
252520,530000,0,0,2765,,unknown,3,3,normal,normal
252525,530000,0,0,2768,,unknown,3,3,normal,normal
252522,460000,0,0,2773,,unknown,3,3,normal,normal
252535,370000,0,0,2780,,unknown,3,3,normal,normal
252518,120000,0,0,2772,,unknown,3,3,normal,normal
252531,110000,0,0,2767,,unknown,3,3,normal,normal
252538,100000,0,0,2765,,unknown,3,3,normal,normal
252541,77000,0,0,2764,,unknown,3,3,normal,normal
252553,19000000,0,0,2773,,unknown,4,4,normal,normal
252551,6300000,0,0,2770,,unknown,4,4,normal,normal
252563,5200000,15100,0,2764,,unknown,4,4,normal,normal
252543,5000000,0,0,2761,,unknown,4,4,normal,normal
252558,5000000,0,0,2769,,unknown,4,4,normal,normal
252546,3600000,0,0,2775,,unknown,4,4,normal,normal
