block_num,builder_id,total_gas_fee,total_mev,included_txs
0,builder_6,110000,0,
1,builder_6,6210000,67900,
2,builder_6,577000,803700,
3,builder_6,460000,0,
4,builder_6,1500000,0,
5,builder_6,8640000,32900,
6,builder_6,1040000,0,
7,builder_6,35960000,158800,
8,builder_6,7600000,18600,
9,builder_6,6100000,4320000,
10,builder_6,3210000,1712000,
11,builder_6,600000,139000,
12,builder_6,2650000,0,
13,builder_6,2000000,510000,
14,builder_6,4600000,39400,
15,builder_6,7880000,779000,
16,builder_6,3310000,0,
17,builder_6,910000,0,
18,builder_6,910000,38480,
19,builder_6,1270000,33100,
20,builder_6,110000,0,
21,builder_6,6210000,67900,
22,builder_6,577000,803700,
23,builder_6,460000,0,
24,builder_6,1500000,0,
25,builder_6,8640000,32900,
26,builder_6,1040000,0,
27,builder_6,35960000,158800,
28,builder_6,7600000,18600,
29,builder_6,6100000,4320000,
30,builder_6,3210000,1712000,
31,builder_6,600000,139000,
32,builder_6,2650000,0,
33,builder_6,2000000,510000,
34,builder_6,4600000,39400,
35,builder_6,7880000,779000,
36,builder_6,3310000,0,
37,builder_6,910000,0,
38,builder_6,910000,38480,
39,builder_6,1270000,33100,
40,builder_6,110000,0,
41,builder_6,6210000,67900,
42,builder_6,577000,803700,
43,builder_6,460000,0,
44,builder_6,1500000,0,
45,builder_6,8640000,32900,
46,builder_6,1040000,0,
47,builder_6,35960000,158800,
48,builder_6,7600000,18600,
49,builder_6,6100000,4320000,
50,builder_6,3210000,1712000,
51,builder_6,600000,139000,
52,builder_6,2650000,0,
53,builder_6,2000000,510000,
54,builder_6,4600000,39400,
55,builder_6,7880000,779000,
56,builder_6,3310000,0,
57,builder_6,910000,0,
58,builder_6,910000,38480,
59,builder_6,1270000,33100,
60,builder_6,110000,0,
61,builder_6,6210000,67900,
62,builder_6,577000,803700,
63,builder_6,460000,0,
64,builder_6,1500000,0,
65,builder_6,8640000,32900,
66,builder_6,1040000,0,
67,builder_6,35960000,158800,
68,builder_6,7600000,18600,
69,builder_6,6100000,4320000,
70,builder_6,3210000,1712000,
71,builder_6,600000,139000,
72,builder_6,2650000,0,
73,builder_6,2000000,510000,
74,builder_6,4600000,39400,
75,builder_6,7880000,779000,
76,builder_6,3310000,0,
77,builder_6,910000,0,
78,builder_6,910000,38480,
79,builder_6,1270000,33100,
